Unnamed: 0,ligand_name,Minimum Energy,Smiles,IC50,pIC50
3315,ligand_2883,-6.5,CCc1cc(NCC(C)(C)N)n2nc(Nc3cc(OC)cc(OC)c3)c(C(N)=O)c2n1,3890.0,5.410050398674292
3316,ligand_1812,-6.3,Cn1cnc2cc(-c3ccc(S(C)(=O)=O)c(N4CCOCC4)c3)nc(NC3CC3)c2c1=O,559.0,6.252588192113577
3317,ligand_1098,-7.7,COc1ccc(-c2cc3ncccc3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cn1,0.4,9.397940008672036
3318,ligand_3675,-8.4,,,
3319,ligand_184,-4.4,CN1CCN(C2CCN(C(=O)c3cc4cc(Nc5nccc(-c6cn(C)cn6)n5)cc(Cl)c4[nH]3)CC2)C1=O,0.8,9.096910013008056
3320,ligand_1509,-7.8,CC(C)Nc1nc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)cc2ncn(C)c(=O)c12,1055.0,5.976747540366288
3321,ligand_1919,-6.8,CCOC(=O)CCc1ccc(-c2cc(C)cc(Nc3nccc(C)n3)c2)cc1,544.7,6.263842624726868
3322,ligand_3380,-8.5,,,
3323,ligand_2863,-6.1,COc1ccc2c(c1)c(/C=C1\C(=O)Nc3ccc(S(N)(=O)=O)cc31)cn2CC(=O)OC(C)(C)C,1000.0,6.0
3324,ligand_750,-7.8,Nc1cccc(N(c2cccc(N)c2)c2ncc(F)c(N(c3cccc(N)c3)c3cccc(N)c3)n2)c1,267.8,6.57218942732401
3325,ligand_2919,-7.2,CN(C)c1ccc(-c2cc3ncccc3c(NCCCN)n2)cc1,33.96252725904082,7.469
3326,ligand_54,-6.4,CN(C)C[C@@H]1CN(c2ccc(Nc3nc(-c4ccc5cn[nH]c5c4)cn4ccnc34)cc2)CCO1,0.9,9.045757490560677
3327,ligand_2520,-7.6,CC(C)Nc1nc(-c2ccc(CCN3CCCC3)cc2)cc2ncn(C)c(=O)c12,101.0,6.995678626217358
3328,ligand_52,-8.5,CN(C)c1ccc(-c2cc3ncccc3c(NCc3ccc(N)cc3)n2)cc1,13000.0,4.886056647693163
3329,ligand_3454,3.9,,,
3330,ligand_662,-7.5,CC(C)Nc1nc(-c2ccc(CCNC3CCN(C)CC3)cc2)cc2ncn(C)c(=O)c12,177.0,6.752026733638194
3331,ligand_3714,-7.5,,,
3332,ligand_1896,-6.6,CC(C)Nc1nc(-c2ccc(S(=O)(=O)CCN3CCOCC3)cc2)cc2ncn(C)c(=O)c12,217.0,6.66354026615147
3333,ligand_967,-7.0,COC(=O)NCCNc1nc(-c2ccc(C(C)(C)O)nc2)cc2ncn(C)c(=O)c12,91.0,7.040958607678906
3334,ligand_2058,-4.3,Cc1cc(Nc2nccc(OCCO)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(N)=O)C(C)(C)C3)s2)c1,3.0,8.522878745280337
3335,ligand_1728,-7.5,CC(C)Nc1nc(-c2ccc(N3CC[C@@H](O)C3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,156.0,6.806875401645538
3336,ligand_2473,-6.5,CC(=O)OCOC(=O)[C@H]1CC[C@H](C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,11.0,7.958607314841775
3337,ligand_501,-4.2,CCCCOC(=O)[C@H]1CC[C@H]([C@@](C)(O)c2ncc(-c3cc(C)cc(Nc4cc(C)c(F)cn4)n3)s2)CC1,278.0,6.555955204081924
3338,ligand_526,-6.2,CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc(OC)c(O)c3)n2)c1,292.0,6.534617148551582
3339,ligand_3192,-9.0,,,
3340,ligand_3101,-5.5,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cn(C5CC5)cn4)n3)cc(Cl)c2[nH]1,13.2,7.87942606879415
3341,ligand_3407,-7.1,,,
3342,ligand_2571,-1.0,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C3CC3)cn4C(C)C)n2)cc1CN1C[C@H](O)CO1,7.37,8.132532512140948
3343,ligand_2002,2.8,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N3CCC(N4CCCC4=O)CC3)[nH]c12,11.1,7.954677021213342
3344,ligand_3498,-7.7,,,
3345,ligand_1839,-6.9,Cn1cnc2cc(-c3ccc(CC(=O)N4CCOCC4)cc3)nc(NC3CC3)c2c1=O,153.0,6.815308569182402
3346,ligand_3167,-7.8,Cc1noc(-c2cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(C)c3[nH]2)n1,1.4,8.853871964321762
3347,ligand_3935,-7.4,,,
3348,ligand_3345,-8.4,,,
3349,ligand_3914,-3.7,,,
3350,ligand_1034,-7.2,FC(F)(F)c1ccnc(Nc2cc(OC3CCNCC3)cc(-c3ccccc3)c2)n1,33.2,7.478861916295964
3351,ligand_3155,-4.6,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(N3CCCC3C(=O)O)nc2)c1,3.0,8.522878745280337
3352,ligand_2864,-6.2,Fc1ccc(Nc2nccc(-c3nccs3)n2)cc1,1000.0,6.0
3353,ligand_1475,-4.2,Cc1ccsc1-c1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)c1,10.13,7.994390554639719
3354,ligand_3731,-7.7,,,
3355,ligand_1693,-7.9,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C(F)(F)F)cn4C)n2)cc1CN1C[C@H](O)CO1,2.82,8.549750891680638
3356,ligand_217,-7.8,C[C@@H](Oc1nc(-c2ccccc2)cc2ncccc12)[C@H]1CNC(=O)C1,0.2,9.69897000433602
3357,ligand_1102,6.5,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(=O)n(CCO)c2)n1,16.0,7.795880017344075
3358,ligand_1546,-6.4,Cc1cc(C)cc(Nc2nccc(-n3cc(CN4CCC(O)CC4)c(C)n3)n2)c1,39.1,7.407823242604133
3359,ligand_2497,-7.6,FC(F)(F)c1ccnc(Nc2cc(CN3CCOCC3)cc(-c3ccccc3)c2)n1,171.9,6.764724123312948
3360,ligand_3116,-7.3,COc1cc(C)nc(Nc2cc(N[C@@H]3CS(=O)(=O)CC[C@@H]3N)cnc2C(N)=O)c1,0.6,9.221848749616356
3361,ligand_2708,-6.3,COc1ccc(Nc2nc(-c3ccc(C)c(C(N)=O)c3)cn3ccnc23)cc1OC,28.3,7.548213564475709
3362,ligand_2118,3.3,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)CCN4CCCC4=O)CC3)nc2)c1,2.0,8.698970004336019
3363,ligand_2904,-7.2,CNc1nc(-c2ccc(OC)cc2)nc2ccccc12,40000.0,4.3979400086720375
3364,ligand_530,-7.0,COCC(C)Nc1nc(-c2ccc(N3CCOCC3)cc2)cc2ncn(C)c(=O)c12,233.0,6.632644078973981
3365,ligand_1461,-7.8,NC(=O)c1ccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)cc1,155.7,6.80771138743188
3366,ligand_2539,-7.1,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(NCc3cccc(C(=O)O)c3)c2c1=O,195.0,6.709965388637482
3367,ligand_2032,6.3,COc1ccc(-n2nc(C3CCOC3)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)cc1,8.0,8.096910013008056
3368,ligand_89,-7.9,C[C@@H](Oc1nc(-c2ccc(C#N)cc2)cc2ncccc12)[C@H]1CNC(=O)C1,0.4,9.397940008672036
3369,ligand_1894,-7.7,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(N3CC[C@H](CO)C3)n2)cc1S(C)(=O)=O,126.0,6.899629454882437
3370,ligand_1416,-5.6,COCc1ccnc(-c2ccnc(Nc3cc(C)c4[nH]c(C(=O)N(C)C)cc4c3)n2)c1,16.8,7.774690718274137
3371,ligand_3485,-8.3,,,
3372,ligand_1903,-7.9,Cn1cnc2cc(-c3ccc(C4(O)CC4)cc3)nc(NC3CC3)c2c1=O,231.0,6.636388020107856
3373,ligand_2535,-7.6,COc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)N(C)C)cc4c3)n2)c1,51.9,7.284832642151542
3374,ligand_567,-6.2,COc1ccc(Nc2nc(-c3ccc(F)c(C(N)=O)c3)cn3ccnc23)cc1OC,67.3,7.171984935776023
3375,ligand_3619,-6.7,,,
3376,ligand_619,-6.9,Cn1cnc2cc(-c3ccc(C(C)(C)N)cc3)nc(N3CC[C@H](CO)C3)c2c1=O,102.0,6.991399828238082
3377,ligand_2877,-7.0,c1cc(COc2ccc(Nc3nccc(-c4nccs4)n3)cc2)ccn1,2000.0,5.698970004336019
3378,ligand_3231,2.2,,,
3379,ligand_905,3.1,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(=O)n(CCO)c2)n1,15.0,7.823908740944319
3380,ligand_3186,-7.7,,,
3381,ligand_1584,-6.5,CCN1CC(c2ccc(-c3cc4ncn(C)c(=O)c4c(N[C@@H]4CCOC4)n3)cc2)C1,105.0,6.978810700930062
3382,ligand_1308,-7.5,NCc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,128.7,6.890421453095613
3383,ligand_3722,-7.3,,,
3384,ligand_206,-6.1,COC(=O)N[C@H]1CC(C)(C)c2ccc(Nc3nc(NC4CC4)c4occc4n3)cc2NC1=O,1370.0,5.863279432843593
3385,ligand_1433,-7.0,COc1ccc(Nc2nc(-c3cccc(C(=O)Nc4cccc(C(=O)O)c4)c3)cn3ccnc23)cc1OC,8.9,8.050609993355087
3386,ligand_198,-6.7,CCOc1cc(-c2cc(OC)c(OC)c(OC)c2)cc2ncccc12,1096.0,5.96018944585165
3387,ligand_2876,-5.8,COC(=O)c1ccc(COc2ccc(Nc3nccc(-c4nccs4)n3)cc2)cc1,2000.0,5.698970004336019
3388,ligand_3820,-8.3,,,
3389,ligand_987,0.6,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)NCCCN4CCCC4=O)C(C)(C)C3)s2)c1,1.0,9.0
3390,ligand_1910,11.5,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(OCCN6CCOCC6)c5c4)n3)c3ccccc23)cc1,3.0,8.522878745280337
3391,ligand_2791,-7.3,COc1cc(Nc2nc(NC3CCCC[C@H]3N)n3cnnc3c2C(N)=O)cc(OC)c1,3.7,8.431798275933005
3392,ligand_3466,-0.4,,,
3393,ligand_46,0.9,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1C[C@H](O)C[C@H]1C(=O)O,13.0,7.886056647693163
3394,ligand_1603,-7.1,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NC[C@@H]3CC[C@@H](O)C3)c2c1=O,158.0,6.801342913045577
3395,ligand_2922,-6.1,CN(C)CCN(C)c1ccc(-c2cc3ncccc3c(NCCCN)n2)cc1,70.95777679633888,7.149
3396,ligand_648,-8.2,CC(=O)c1cccc(-c2cc(C)cc(Nc3nccc(C(F)(F)F)n3)c2)c1,238.2,6.623058242853241
3397,ligand_3250,-8.2,,,
3398,ligand_1691,-7.2,CNC(=O)c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1,43.4,7.36251027048749
3399,ligand_972,-7.0,COc1ccc2c(c1)c(/C=C1\C(=O)Nc3ccc(S(N)(=O)=O)cc31)cn2C,5.0,8.301029995663981
3400,ligand_2589,-7.8,CNC(=O)NC(=O)CSc1ncnc2cc(-c3cccc(C)c3)sc12,7100.0,5.1487416512809245
3401,ligand_3578,-6.9,,,
3402,ligand_1960,-7.8,CC(C)Nc1nc(-c2ccc3c(c2)CCN3C)cc2ncn(C)c(=O)c12,1451.0,5.838332587562264
3403,ligand_1354,-7.6,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(OCc3ncnn3C)c(C(=O)O)c2)c1,41.9,7.377785977033705
3404,ligand_1421,6.5,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCCCF)ccn5)n4)ccc3[nH]2)CC1,28.3,7.548213564475709
3405,ligand_1791,-6.5,CCCc1nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)ccc1OC,5.012,8.299988937677888
3406,ligand_1048,-8.1,COc1c(F)cc(-c2cc3ncccc3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cc1F,0.7,9.154901959985745
3407,ligand_3292,-7.7,,,
3408,ligand_2009,-1.3,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc(Cn5ccnc5)c4)CC3)nc2)c1,3.0,8.522878745280337
3409,ligand_3771,-8.1,,,
3410,ligand_617,-7.2,COCCNCCc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1,156.0,6.806875401645538
3411,ligand_2409,0.2,Cc1cnc(Nc2ccc3c(c2)c(C(=O)C2CC2)cn3C)nc1-n1cc(CN2C[C@H](O)CO2)c(C)n1,271.2,6.566710314804975
3412,ligand_427,-6.3,Cn1cnc2cc(-c3cccc(S(=O)(=O)NCCO)c3)nc(NC3CC3)c2c1=O,82.0,7.086186147616283
3413,ligand_2243,6.2,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCCC6CC6)ccn5)n4)ccc3[nH]2)CC1,25.6,7.59176003468815
3414,ligand_263,-2.0,COc1c(C[C@@H](C)OC(=O)Oc2ccc(O)cc2)c2c3c(C[C@@H](C)OC(=O)c4ccccc4)c(OC)c(=O)c4c(O)cc(OC)c(c5c(OC)cc(O)c(c1=O)c52)c43,1100.0,5.958607314841775
3415,ligand_2992,-6.4,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)cc(SCc3ccco3)c2[nH]1,80.4,7.094743951251549
3416,ligand_3773,-8.3,,,
3417,ligand_3849,-7.2,,,
3418,ligand_2239,-7.3,CC(=O)NCCOc1ccc(-c2cc(C)cc(Nc3nccc(C(F)(F)F)n3)c2)cc1C(=O)O,31.5,7.501689446210399
3419,ligand_3871,-7.9,,,
3420,ligand_1732,-7.1,Cn1cnc2cc(-c3ccc(CN4CCOCC4)cc3)nc(NC3CC3)c2c1=O,460.0,6.337242168318426
3421,ligand_1774,-6.8,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(C(=O)N3CCNC(=O)C3)s2)c1,314.0,6.503070351926785
3422,ligand_1901,-7.2,COc1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)ccn1,2017.0,5.695294101787234
3423,ligand_539,-8.1,CN1CCc2cc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CO)C4)n3)ccc21,336.0,6.473660722610156
3424,ligand_2609,-5.0,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N3CCCOCC3)[nH]c12,8.9,8.050609993355087
3425,ligand_2467,7.5,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccc(Oc5ccccc5)cc4)CC3)nc2)c1,23.0,7.638272163982407
3426,ligand_1045,7.5,Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N5CCN6CCCC6C5)cc4c3)n2)c1,3.6,8.443697499232712
3427,ligand_3224,-8.2,,,
3428,ligand_3818,-7.1,,,
3429,ligand_359,-8.4,FC(F)(F)c1nc2c(C(F)(F)F)cc(Nc3nccc(-c4ccccn4)n3)cc2[nH]1,10.3,7.987162775294828
3430,ligand_3374,-8.2,,,
3431,ligand_1254,-8.1,Nc1c(C(=O)NCCc2c[nH]c3ccccc23)sc2nc(-c3cccnc3)cc(C(F)(F)F)c12,3300.0,5.481486060122113
3432,ligand_1750,-7.0,CN(C)CCCN(C)c1ccnc2cc(-c3ccc(N(C)C)cc3)ncc12,8600.0,5.0655015487564325
3433,ligand_494,-7.3,CC(C)CCc1ccnc(Nc2cccc(-c3ccccc3)c2)n1,1877.0,5.7265357273786535
3434,ligand_676,-7.9,C[C@@H](Oc1cc(-c2ccc3nc(C(F)(F)F)cn3c2)cc2ncccc12)[C@H]1CNC(=O)C1,5.3,8.275724130399212
3435,ligand_1126,-8.0,CC(C)(O)c1cccc(-c2cc(Nc3nccc(C(F)(F)F)n3)cc(N3CCOCC3)c2)c1,42.9,7.367542707815276
3436,ligand_2317,-8.0,COc1ccc(S(=O)(=O)Nc2cccc(-c3cc(C)cc(Nc4nccc(C(F)(F)F)n4)c3)c2)cc1OC,2660.0,5.575118363368933
3437,ligand_852,-7.5,Cc1cc(-c2cc3ncn(C)c(=O)c3c(NCCCO)n2)ccc1C1CCNCC1,77.5,7.110698297493689
3438,ligand_303,-1.2,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3nc4ccccc4o3)[nH]c12,6.1,8.214670164989233
3439,ligand_1936,-6.8,Cn1cnc2cc(-c3ccc(N4CCNCC4)cc3)nc(N3CCc4cccc(CO)c4C3)c2c1=O,733.0,6.134896025358872
3440,ligand_2085,-2.2,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(N[C@@H]5CCNC5)c(C)n4)n3)cc12,0.6,9.221848749616356
3441,ligand_3051,-7.2,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2[nH]ccc12,0.8,9.096910013008056
3442,ligand_2553,-7.2,O=c1[nH]c2cc(Nc3nccc(-c4ccccn4)n3)ccc2o1,36.7,7.43533393574791
3443,ligand_1574,-0.0,c1cn2cc(-c3cnc4c(c3)NCCO4)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,8.4,8.075720713938118
3444,ligand_1469,-7.1,CCOc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cn1,1372.0,5.862645888629267
3445,ligand_2450,-7.8,COc1ccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)cc1Cl,7.2,8.142667503568731
3446,ligand_2484,17.1,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3cc(Nc4ccc5[nH]ncc5c4)ncn3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,14.0,7.853871964321762
3447,ligand_2774,-6.7,Cc1cc(Nc2ncc(F)c(C)n2)cc(-c2cnc(C(O)(CO)C3CCC(C(=O)O)CC3)s2)c1,15.0,7.823908740944319
3448,ligand_2795,-7.1,COc1cc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)n3cnnc3c2C(N)=O)cc(OC)c1,9.0,8.045757490560675
3449,ligand_1482,-6.3,Cn1cnc2cc(-c3ccc(C(C)(C)N)cc3)nc(NCCCO)c2c1=O,100.0,7.0
3450,ligand_2096,-4.4,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OC[C@@H]6CCCO6)ccn5)n4)ccc3[nH]2)CC1,28.8,7.540607512240769
3451,ligand_3406,-8.0,,,
3452,ligand_272,-8.3,C[C@@H](Oc1nc(-c2cc(F)c(Cl)c(F)c2)cc2ncccc12)[C@H]1CNC(=O)C1,12.4,7.906578314837765
3453,ligand_3583,-7.7,,,
3454,ligand_3284,-7.8,,,
3455,ligand_1861,10.3,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCCCN6CCCC6=O)ccn5)n4)ccc3[nH]2)CC1,60.2,7.220403508742176
3456,ligand_3416,-8.0,,,
3457,ligand_2007,1.9,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCC(C(=O)O)C(C)(C)C3)nc2)c1,2.0,8.698970004336019
3458,ligand_3352,-8.3,,,
3459,ligand_126,-6.4,CN(C)CCNC(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)cc(Cl)c2[nH]1,5.0,8.301029995663981
3460,ligand_3884,-7.9,,,
3461,ligand_143,-8.5,C[C@@H](Oc1cc(-c2ccc3[nH]cnc3c2)cc2ncccc12)[C@H]1CNC(=O)C1,0.3,9.522878745280336
3462,ligand_3483,-8.1,,,
3463,ligand_930,-8.2,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cccc(S(=O)(=O)NCc3ccccn3)c2)c1,451.6,6.34524606674707
3464,ligand_2094,-6.4,O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCC(CN2CCOCC2)CC1,28.9,7.539102157243452
3465,ligand_155,-7.2,CC(C)Nc1nc(-c2ccc(N3CCCC3)nc2)cc2ncn(C)c(=O)c12,621.0,6.20690839982342
3466,ligand_21,-6.7,NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,25000.0,4.6020599913279625
3467,ligand_924,-4.3,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@]3(O)CC[C@@H](C(=O)O)C(C)(C)C3)s2)c1,2.0,8.698970004336019
3468,ligand_1182,-6.7,CNC(=O)c1nn(C)c2c(C)cc(Nc3nccc(-c4cc(CN(C)C)n(C)n4)n3)cc12,0.26,9.585026652029182
3469,ligand_1528,-7.4,CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3cccc(C(C)(C)C)c3)n2)c1,126.5,6.897909474488163
3470,ligand_1740,-6.5,COc1cc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)n3cc(-c4ccccc4)nc3c2C(N)=O)cc(OC)c1,380.0,6.42021640338319
3471,ligand_1389,0.7,COc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)NCCCN(C)C)cc4c3)n2)c1,8.6,8.065501548756432
3472,ligand_576,-6.5,COc1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1,66.0,7.180456064458132
3473,ligand_2048,-6.0,CCc1cc(Nc2nccc(-c3ccccn3)n2)cc2cc(C(=O)N(C)C)[nH]c12,19.0,7.721246399047171
3474,ligand_1805,-7.8,COc1ccc(-c2cc(OC[C@H]3CNC(=O)O3)c3cccnc3c2)cn1,12.3,7.910094888560602
3475,ligand_1341,20.8,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc5c4oc4ccccc45)CC3)nc2)c1,178.0,6.749579997691106
3476,ligand_855,-7.0,Cn1cnc2cc(-c3ccc(C4CCNCC4)cc3)nc(N[C@@H]3CCOC3)c2c1=O,25.0,7.602059991327962
3477,ligand_2257,-7.2,COc1ccnc(-c2ccnc(Nc3ccc4c(c3)CCC4)n2)c1,111.4,6.953114809162289
3478,ligand_597,-6.5,COCCNC(=O)CSc1nc(-c2ccc3c(c2)OCO3)nc2cc(=O)[nH]n12,28000.0,4.552841968657781
3479,ligand_2017,-6.3,C[C@@H](Oc1cc(-c2ccc(C(=O)N3CCN(C)CC3)cc2)cc2ncccc12)[C@H]1CNC(=O)C1,1.5,8.823908740944319
3480,ligand_1038,-6.5,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NCCO)nc12,216.0,6.665546248849069
3481,ligand_2093,10.2,N#CCCCN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5ccccn5)n4)ccc3[nH]2)CC1,30.1,7.521433504406157
3482,ligand_2550,-2.3,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCC3CCOCC3)[nH]c12,4.3,8.366531544420413
3483,ligand_1585,-1.8,CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CS(C)(=O)=O)C4)n3)cc2)CC1,223.0,6.651695136951839
3484,ligand_3958,-7.7,,,
3485,ligand_3506,-8.3,,,
3486,ligand_1000,-8.2,Cc1ccccc1-c1cc(Nc2cccc(N3CCCC3C)n2)c2nccn2n1,159.4,6.7975116829399065
3487,ligand_712,-6.1,COCCNc1nc(-c2cnn(CCO)c2)cc2ncn(C)c(=O)c12,825.0,6.0835460514500745
3488,ligand_985,-7.0,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(-c3cc[nH]n3)s2)c1,21.0,7.67778070526608
3489,ligand_1900,-7.0,CC(C)Nc1nc(-c2ccc(NCCN3CCOCC3)nc2)cc2ncn(C)c(=O)c12,116.0,6.935542010773082
3490,ligand_3867,-8.1,,,
3491,ligand_3337,-5.9,,,
3492,ligand_355,-9.0,Cn1cnc2ccc(-c3cc(OCc4ncccc4C(N)=O)c4cccnc4c3)cc21,8.1,8.09151498112135
3493,ligand_201,-7.8,COc1cc(-c2cc(OCN3C(=O)NC(=O)C3(C)C)c3cccnc3c2)cc(OC)c1OC,400.0,6.3979400086720375
3494,ligand_3753,-9.6,,,
3495,ligand_2902,-8.2,Cc1cc(Nc2nn(C(C)C)c(=O)c3ccc(N4CCOCC4)cc23)n[nH]1,36400.0,4.438898616350944
3496,ligand_2298,-3.5,COC(=O)N[C@@H]1CC(C)(C)c2ccc(Nc3nc(NCC(F)F)c4occc4n3)cc2NC1=O,20.0,7.698970004336019
3497,ligand_3684,-7.4,,,
3498,ligand_3343,-9.0,,,
3499,ligand_1583,-8.0,CCN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(N[C@@H]4CCOC4)n3)cc2)CC1,49.0,7.309803919971486
3500,ligand_3569,-7.1,,,
3501,ligand_3008,-6.6,Cc1cc2ncccc2c(OC[C@H]2CNC(=O)C2)n1,2.1,8.67778070526608
3502,ligand_486,-7.1,C[C@@H](CNc1nc(-c2ccc(C(C)(C)O)cc2)cc2ncn(C)c(=O)c12)NS(C)(=O)=O,87.0,7.060480747381382
3503,ligand_3322,-8.3,,,
3504,ligand_2752,-7.4,Cc1ccnc(Nc2cc(C)cc(-c3ccc(F)nc3)n2)c1,111.0,6.954677021213342
3505,ligand_1312,-6.8,CC(C)C[C@H](CN)Nc1cc(Nc2cccc(C(C)(C)C)n2)c(C(N)=O)nn1,6.31,8.199970640755867
3506,ligand_611,-7.1,Cn1cnc2cc(-c3ccc(N4CCNCC4)cc3)nc(NCCO)c2c1=O,51.0,7.292429823902063
3507,ligand_371,-6.5,CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)CO4)n2)c1,12.75,7.894489815230026
3508,ligand_2995,-5.4,Cc1nc2c(s1)CN(C(=O)c1cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(C)c3[nH]1)C2,3.5,8.455931955649724
3509,ligand_894,-9.2,FC(F)(F)c1ccnc(Nc2cccc(-c3cccc(-c4ccccc4)c3)c2)n1,2563.0,5.591251393815756
3510,ligand_917,-6.8,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(-c3ccccc3)c(C(=O)O)c2)c1,5.9,8.229147988357855
3511,ligand_2642,-6.8,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@@H]3CC[C@@H](CO)C3)c2c1=O,91.9,7.036684488613889
3512,ligand_62,-7.5,NC(=O)N1CCC(O)(c2ncc(-c3cccc(Nc4nccc(C(F)(F)F)n4)c3)s2)C1,11.0,7.958607314841775
3513,ligand_2682,19.7,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(cnn5CCN5CCOCC5)c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,1.0,9.0
3514,ligand_3804,-8.0,,,
